date,channel,campaign_name,spend_amount,impressions,clicks,ctr
2024-09-17,facebook_ads,always_on_social,1415.05,218526,3959,0.0181
2024-09-17,email,newsletter,0.0,7710,577,0.0749
2024-09-17,seo,organic_brand,0.0,2574,341,0.1326
2024-09-17,influencer,seasonal_collab,697.45,361549,6387,0.0177
2024-09-18,google_ads,always_on_search,1502.62,117930,2557,0.0217
2024-09-18,facebook_ads,always_on_social,1280.95,134894,1374,0.0102
2024-09-18,email,newsletter,0.0,6954,574,0.0826
2024-09-18,seo,organic_brand,0.0,3310,480,0.1451
2024-09-18,influencer,seasonal_collab,632.13,307004,7120,0.0232
2024-09-19,google_ads,always_on_search,1685.07,159203,6274,0.0394
2024-09-19,facebook_ads,always_on_social,1283.15,218321,3983,0.0182
2024-09-19,email,newsletter,0.0,5824,512,0.088
2024-09-19,seo,organic_brand,0.0,4559,922,0.2023
2024-09-19,influencer,seasonal_collab,467.91,259611,7657,0.0295
2024-09-20,google_ads,always_on_search,954.99,76854,3447,0.0449
2024-09-20,facebook_ads,always_on_social,1434.43,213260,1899,0.0089
2024-09-20,email,newsletter,0.0,8932,500,0.056
2024-09-20,seo,organic_brand,0.0,4842,874,0.1806
2024-09-20,influencer,seasonal_collab,580.9,511059,6813,0.0133
2024-09-21,google_ads,always_on_search,1089.66,114976,5294,0.046
2024-09-21,facebook_ads,always_on_social,1185.62,173430,1360,0.0078
2024-09-21,email,newsletter,0.0,5283,304,0.0577
2024-09-21,seo,organic_brand,0.0,4408,750,0.1703
2024-09-21,influencer,seasonal_collab,584.29,298404,6704,0.0225
2024-09-22,google_ads,always_on_search,1232.58,92395,4420,0.0478
2024-09-22,facebook_ads,always_on_social,565.53,99773,1883,0.0189
2024-09-22,email,newsletter,0.0,7307,620,0.0849
2024-09-22,seo,organic_brand,0.0,4179,864,0.2069
2024-09-22,influencer,seasonal_collab,401.26,348665,8609,0.0247
2024-09-23,google_ads,always_on_search,1480.7,113030,4547,0.0402
2024-09-23,facebook_ads,always_on_social,954.3,129029,2263,0.0175
2024-09-23,email,newsletter,0.0,8355,302,0.0362
2024-09-23,seo,organic_brand,0.0,3316,461,0.1392
2024-09-23,influencer,seasonal_collab,297.87,191873,3548,0.0185
2024-09-24,google_ads,always_on_search,1472.77,149025,5086,0.0341
2024-09-24,facebook_ads,always_on_social,1386.08,171816,1052,0.0061
2024-09-24,email,newsletter,0.0,8049,386,0.0481
2024-09-24,seo,organic_brand,0.0,4312,942,0.2187
2024-09-24,influencer,seasonal_collab,608.99,586315,11451,0.0195
2024-09-25,google_ads,always_on_search,1416.55,132248,4167,0.0315
2024-09-25,facebook_ads,always_on_social,1109.48,184894,2147,0.0116
2024-09-25,email,newsletter,0.0,6902,213,0.031
2024-09-25,seo,organic_brand,0.0,5505,1150,0.209
2024-09-25,influencer,seasonal_collab,368.08,285819,6953,0.0243
2024-09-26,google_ads,always_on_search,1597.41,149579,7358,0.0492
2024-09-26,facebook_ads,always_on_social,850.82,139540,2122,0.0152
2024-09-26,email,newsletter,0.0,4292,196,0.0459
2024-09-26,seo,organic_brand,0.0,5325,923,0.1734
2024-09-26,influencer,seasonal_collab,351.42,159537,2973,0.0186
2024-09-27,google_ads,always_on_search,1737.94,125080,6128,0.049
2024-09-27,facebook_ads,always_on_social,1359.64,144522,2106,0.0146
2024-09-27,email,newsletter,0.0,7466,671,0.09
2024-09-27,seo,organic_brand,0.0,5036,612,0.1215
2024-09-27,influencer,seasonal_collab,410.33,217427,2867,0.0132
2024-09-28,google_ads,always_on_search,1515.03,122113,4836,0.0396
2024-09-28,facebook_ads,always_on_social,851.54,89183,1180,0.0132
2024-09-28,email,newsletter,0.0,4866,289,0.0596
2024-09-28,seo,organic_brand,0.0,3283,611,0.1863
2024-09-28,influencer,seasonal_collab,318.0,153481,4057,0.0264
2024-09-29,google_ads,always_on_search,1592.92,126689,5503,0.0434
2024-09-29,facebook_ads,always_on_social,771.65,134907,1553,0.0115
2024-09-29,email,newsletter,0.0,9357,695,0.0743
2024-09-29,seo,organic_brand,0.0,2894,506,0.1751
2024-09-29,influencer,seasonal_collab,610.34,573027,14566,0.0254
2024-09-30,google_ads,always_on_search,1324.85,144619,4449,0.0308
2024-09-30,facebook_ads,always_on_social,998.42,108519,1616,0.0149
2024-09-30,email,newsletter,0.0,6234,262,0.0422
2024-09-30,seo,organic_brand,0.0,4681,850,0.1818
2024-09-30,influencer,seasonal_collab,557.71,522750,12450,0.0238
2024-10-01,google_ads,always_on_search,1695.68,150456,5398,0.0359
2024-10-01,facebook_ads,always_on_social,848.58,97581,807,0.0083
2024-10-01,email,newsletter,0.0,6298,213,0.0339
2024-10-01,seo,organic_brand,0.0,5079,1032,0.2033
2024-10-01,influencer,seasonal_collab,609.86,516476,6713,0.013
2024-10-02,google_ads,always_on_search,1853.2,158862,6451,0.0406
2024-10-02,facebook_ads,always_on_social,702.78,72049,1122,0.0156
2024-10-02,email,newsletter,0.0,6747,239,0.0355
2024-10-02,seo,organic_brand,0.0,2596,490,0.1889
2024-10-02,influencer,seasonal_collab,477.02,282009,3855,0.0137
2024-10-03,google_ads,always_on_search,1054.35,116413,3729,0.032
2024-10-03,facebook_ads,always_on_social,1335.02,164600,2276,0.0138
2024-10-03,email,newsletter,0.0,7073,585,0.0828
2024-10-03,seo,organic_brand,0.0,3756,523,0.1394
2024-10-03,influencer,seasonal_collab,545.91,284600,8155,0.0287
2024-10-04,google_ads,always_on_search,1530.78,117920,5753,0.0488
2024-10-04,facebook_ads,always_on_social,1414.9,154282,2686,0.0174
2024-10-04,email,newsletter,0.0,4756,210,0.0442
2024-10-04,seo,organic_brand,0.0,3886,541,0.1394
2024-10-04,influencer,seasonal_collab,523.46,492006,14152,0.0288
2024-10-05,google_ads,always_on_search,1350.88,132351,5536,0.0418
2024-10-05,facebook_ads,always_on_social,1004.25,108581,2091,0.0193
2024-10-05,email,newsletter,0.0,7716,456,0.0592
2024-10-05,seo,organic_brand,0.0,5500,1195,0.2174
2024-10-05,influencer,seasonal_collab,289.37,279008,3938,0.0141
2024-10-06,google_ads,always_on_search,1487.64,110514,4759,0.0431
2024-10-06,facebook_ads,always_on_social,1281.88,191638,3826,0.02
2024-10-06,email,newsletter,0.0,4326,346,0.0801
2024-10-06,seo,organic_brand,0.0,3197,396,0.1239
2024-10-06,influencer,seasonal_collab,635.52,372300,4201,0.0113
2024-10-07,google_ads,always_on_search,1184.74,97543,4667,0.0478
2024-10-07,facebook_ads,always_on_social,828.14,109356,1011,0.0093
2024-10-07,email,newsletter,0.0,6342,529,0.0835
2024-10-07,seo,organic_brand,0.0,4846,673,0.1391
2024-10-07,influencer,seasonal_collab,286.01,161202,4314,0.0268
2024-10-08,google_ads,always_on_search,1331.15,152590,3384,0.0222
2024-10-08,facebook_ads,always_on_social,1137.0,165807,1114,0.0067
2024-10-08,email,newsletter,0.0,7766,464,0.0598
2024-10-08,seo,organic_brand,0.0,2941,392,0.1334
2024-10-08,influencer,seasonal_collab,484.67,374016,9109,0.0244
2024-10-09,google_ads,always_on_search,1458.92,121317,5337,0.044
2024-10-09,facebook_ads,always_on_social,1423.48,239171,1936,0.0081
2024-10-09,email,newsletter,0.0,5383,186,0.0346
2024-10-09,seo,organic_brand,0.0,5306,1099,0.2071
2024-10-09,influencer,seasonal_collab,350.88,289697,7072,0.0244
2024-10-10,google_ads,always_on_search,1348.21,141658,5685,0.0401
2024-10-10,facebook_ads,always_on_social,642.45,76744,517,0.0067
2024-10-10,email,newsletter,0.0,9232,573,0.0621
2024-10-10,seo,organic_brand,0.0,3226,532,0.1649
2024-10-10,influencer,seasonal_collab,533.83,331556,9122,0.0275
2024-10-11,google_ads,always_on_search,1637.35,155917,7455,0.0478
2024-10-11,facebook_ads,always_on_social,879.99,114078,1329,0.0117
2024-10-11,email,newsletter,0.0,5918,195,0.033
2024-10-11,seo,organic_brand,0.0,4559,933,0.2048
2024-10-11,influencer,seasonal_collab,496.15,346275,10042,0.029
2024-10-12,google_ads,always_on_search,1215.29,111435,5267,0.0473
2024-10-12,facebook_ads,always_on_social,1113.58,195838,1687,0.0086
2024-10-12,email,newsletter,0.0,7919,468,0.0592
2024-10-12,seo,organic_brand,0.0,3709,783,0.2112
2024-10-12,influencer,seasonal_collab,516.17,382212,8687,0.0227
2024-10-13,google_ads,always_on_search,1293.0,127159,4215,0.0332
2024-10-13,facebook_ads,always_on_social,579.91,77642,507,0.0065
2024-10-13,email,newsletter,0.0,7404,360,0.0486
2024-10-13,seo,organic_brand,0.0,4506,592,0.1314
2024-10-13,influencer,seasonal_collab,330.63,261270,3118,0.0119
2024-10-14,google_ads,always_on_search,1110.23,93506,2942,0.0315
2024-10-14,facebook_ads,always_on_social,1159.47,130675,2397,0.0183
2024-10-14,email,newsletter,0.0,5405,226,0.0419
2024-10-14,seo,organic_brand,0.0,4622,958,0.2075
2024-10-14,influencer,seasonal_collab,281.75,251267,4050,0.0161
2024-10-15,google_ads,always_on_search,1777.96,208729,4681,0.0224
2024-10-15,facebook_ads,always_on_social,1118.63,196770,3902,0.0198
2024-10-15,email,newsletter,0.0,6233,236,0.038
2024-10-15,seo,organic_brand,0.0,3844,571,0.1488
2024-10-15,influencer,seasonal_collab,526.25,288545,8414,0.0292
2024-10-16,google_ads,always_on_search,988.82,79500,3396,0.0427
2024-10-16,facebook_ads,always_on_social,874.15,131091,1134,0.0087
2024-10-16,email,newsletter,0.0,5558,221,0.0399
2024-10-16,seo,organic_brand,0.0,5148,1008,0.1959
2024-10-16,influencer,seasonal_collab,645.47,556858,5631,0.0101
2024-10-17,google_ads,always_on_search,1721.81,174310,3715,0.0213
2024-10-17,facebook_ads,always_on_social,857.82,92044,919,0.01
2024-10-17,email,newsletter,0.0,6508,585,0.0899
2024-10-17,seo,organic_brand,0.0,5267,1102,0.2093
2024-10-17,influencer,seasonal_collab,497.8,271738,5686,0.0209
2024-10-18,google_ads,always_on_search,1009.25,78508,2895,0.0369
2024-10-18,facebook_ads,always_on_social,629.38,82578,746,0.009
2024-10-18,email,newsletter,0.0,7926,687,0.0867
2024-10-18,seo,organic_brand,0.0,3066,428,0.1399
2024-10-18,influencer,seasonal_collab,485.54,371166,7279,0.0196
2024-10-19,google_ads,always_on_search,1080.83,97970,2807,0.0287
2024-10-19,facebook_ads,always_on_social,661.01,76253,745,0.0098
2024-10-19,email,newsletter,0.0,9010,320,0.0356
2024-10-19,seo,organic_brand,0.0,2656,372,0.1402
2024-10-19,influencer,seasonal_collab,599.34,528635,13234,0.025
2024-10-20,google_ads,always_on_search,1337.63,105111,3659,0.0348
2024-10-20,facebook_ads,always_on_social,1226.35,215651,3498,0.0162
2024-10-20,email,newsletter,0.0,4342,370,0.0853
2024-10-20,seo,organic_brand,0.0,3272,522,0.1597
2024-10-20,influencer,seasonal_collab,481.98,378788,4269,0.0113
2024-10-21,google_ads,always_on_search,1618.09,182108,6104,0.0335
2024-10-21,facebook_ads,always_on_social,1233.02,150750,2425,0.0161
2024-10-21,email,newsletter,0.0,4426,178,0.0403
2024-10-21,seo,organic_brand,0.0,5580,736,0.132
2024-10-21,influencer,seasonal_collab,239.47,221585,3753,0.0169
2024-10-22,google_ads,always_on_search,1896.45,222548,10243,0.046
2024-10-22,facebook_ads,always_on_social,717.62,113095,1635,0.0145
2024-10-22,email,newsletter,0.0,9254,651,0.0704
2024-10-22,seo,organic_brand,0.0,3324,487,0.1467
2024-10-22,influencer,seasonal_collab,310.38,203266,2078,0.0102
2024-10-23,google_ads,always_on_search,1379.04,99475,3531,0.0355
2024-10-23,facebook_ads,always_on_social,1173.84,177780,2535,0.0143
2024-10-23,email,newsletter,0.0,8742,383,0.0439
2024-10-23,seo,organic_brand,0.0,2612,333,0.1278
2024-10-23,influencer,seasonal_collab,299.34,254441,3722,0.0146
2024-10-24,google_ads,always_on_search,1212.3,91497,3616,0.0395
2024-10-24,facebook_ads,always_on_social,616.91,109449,1115,0.0102
2024-10-24,email,newsletter,0.0,9568,797,0.0833
2024-10-24,seo,organic_brand,0.0,3406,448,0.1318
2024-10-24,influencer,seasonal_collab,294.72,274892,7479,0.0272
2024-10-25,google_ads,always_on_search,1873.99,203249,8228,0.0405
2024-10-25,facebook_ads,always_on_social,959.41,99606,1990,0.02
2024-10-25,email,newsletter,0.0,4567,178,0.0391
2024-10-25,seo,organic_brand,0.0,4916,997,0.2028
2024-10-25,influencer,seasonal_collab,450.98,288697,3245,0.0112
2024-10-26,google_ads,always_on_search,1172.69,122135,5559,0.0455
2024-10-26,facebook_ads,always_on_social,922.62,118845,921,0.0078
2024-10-26,email,newsletter,0.0,7571,318,0.0421
2024-10-26,seo,organic_brand,0.0,3445,717,0.2081
2024-10-26,influencer,seasonal_collab,237.3,208638,5115,0.0245
2024-10-27,google_ads,always_on_search,1389.46,160920,5964,0.0371
2024-10-27,facebook_ads,always_on_social,708.32,106293,1516,0.0143
2024-10-27,email,newsletter,0.0,4701,211,0.045
2024-10-27,seo,organic_brand,0.0,5201,726,0.1397
2024-10-27,influencer,seasonal_collab,616.39,383570,11118,0.029
2024-10-28,google_ads,always_on_search,1841.66,181708,8340,0.0459
2024-10-28,facebook_ads,always_on_social,1052.74,135471,1165,0.0086
2024-10-28,email,newsletter,0.0,7758,465,0.06
2024-10-28,seo,organic_brand,0.0,4702,603,0.1284
2024-10-28,influencer,seasonal_collab,251.18,246294,4560,0.0185
2024-10-29,google_ads,always_on_search,1450.1,112526,5458,0.0485
2024-10-29,facebook_ads,always_on_social,652.83,73454,499,0.0068
2024-10-29,email,newsletter,0.0,8774,728,0.0831
2024-10-29,seo,organic_brand,0.0,4722,672,0.1424
2024-10-29,influencer,seasonal_collab,375.3,331337,9413,0.0284
2024-10-30,google_ads,always_on_search,1652.4,120892,2674,0.0221
2024-10-30,facebook_ads,always_on_social,584.36,85304,1545,0.0181
2024-10-30,email,newsletter,0.0,9569,665,0.0695
2024-10-30,seo,organic_brand,0.0,2778,570,0.2054
2024-10-30,influencer,seasonal_collab,397.19,379659,7543,0.0199
2024-10-31,google_ads,always_on_search,1892.19,143112,3446,0.0241
2024-10-31,facebook_ads,always_on_social,623.96,105038,1899,0.0181
2024-10-31,email,newsletter,0.0,8430,262,0.0312
2024-10-31,seo,organic_brand,0.0,5304,867,0.1635
2024-10-31,influencer,seasonal_collab,710.14,329367,8050,0.0244
2024-11-01,google_ads,always_on_search,2094.19,157807,7592,0.0481
2024-11-01,facebook_ads,always_on_social,977.5,141046,1812,0.0129
2024-11-01,email,newsletter,0.0,10530,873,0.0829
2024-11-01,seo,organic_brand,0.0,5664,1027,0.1814
2024-11-01,influencer,seasonal_collab,383.93,336920,3541,0.0105
2024-11-02,google_ads,always_on_search,1395.21,117809,3703,0.0314
2024-11-02,facebook_ads,always_on_social,769.55,108083,1765,0.0163
2024-11-02,email,newsletter,0.0,9912,860,0.0868
2024-11-02,seo,organic_brand,0.0,4313,922,0.2139
2024-11-02,influencer,seasonal_collab,614.7,310353,4872,0.0157
2024-11-03,google_ads,always_on_search,2065.92,185286,6960,0.0376
2024-11-03,facebook_ads,always_on_social,1212.98,189714,2341,0.0123
2024-11-03,email,newsletter,0.0,6294,429,0.0683
2024-11-03,seo,organic_brand,0.0,4978,834,0.1676
2024-11-03,influencer,seasonal_collab,649.79,527935,12990,0.0246
2024-11-04,google_ads,always_on_search,1245.72,100670,3703,0.0368
2024-11-04,facebook_ads,always_on_social,812.08,128093,1209,0.0094
2024-11-04,email,newsletter,0.0,4884,231,0.0473
2024-11-04,seo,organic_brand,0.0,4896,682,0.1394
2024-11-04,influencer,seasonal_collab,752.15,391891,4104,0.0105
2024-11-05,google_ads,always_on_search,1750.44,129067,4158,0.0322
2024-11-05,facebook_ads,always_on_social,1521.77,208927,3287,0.0157
2024-11-05,email,newsletter,0.0,5909,531,0.0899
2024-11-05,seo,organic_brand,0.0,4498,684,0.1522
2024-11-05,influencer,seasonal_collab,698.65,431349,5433,0.0126
2024-11-06,google_ads,always_on_search,1594.8,179315,4276,0.0238
2024-11-06,facebook_ads,always_on_social,940.52,102680,853,0.0083
2024-11-06,email,newsletter,0.0,7870,262,0.0334
2024-11-06,seo,organic_brand,0.0,5794,1220,0.2106
2024-11-06,influencer,seasonal_collab,776.75,763212,22027,0.0289
2024-11-07,google_ads,always_on_search,1034.16,119514,5598,0.0468
2024-11-07,facebook_ads,always_on_social,1513.69,226655,4234,0.0187
2024-11-07,email,newsletter,0.0,8575,390,0.0455
2024-11-07,seo,organic_brand,0.0,4325,864,0.1998
2024-11-07,influencer,seasonal_collab,341.12,255745,7482,0.0293
2024-11-08,google_ads,always_on_search,1026.38,97451,4250,0.0436
2024-11-08,facebook_ads,always_on_social,1495.42,259315,4968,0.0192
2024-11-08,email,newsletter,0.0,9734,764,0.0785
2024-11-08,seo,organic_brand,0.0,5225,722,0.1383
2024-11-08,influencer,seasonal_collab,365.12,264420,7858,0.0297
2024-11-09,google_ads,always_on_search,1216.64,99110,3440,0.0347
2024-11-09,facebook_ads,always_on_social,1027.34,180704,2634,0.0146
2024-11-09,email,newsletter,0.0,5961,181,0.0304
2024-11-09,seo,organic_brand,0.0,5665,1110,0.196
2024-11-09,influencer,seasonal_collab,453.71,341612,9778,0.0286
2024-11-10,google_ads,always_on_search,1390.85,153152,6183,0.0404
2024-11-10,facebook_ads,always_on_social,1311.05,147595,914,0.0062
2024-11-10,email,newsletter,0.0,6590,436,0.0663
2024-11-10,seo,organic_brand,0.0,3435,465,0.1355
2024-11-10,influencer,seasonal_collab,755.18,504238,5318,0.0105
2024-11-11,google_ads,always_on_search,1029.87,84922,2685,0.0316
2024-11-11,facebook_ads,always_on_social,1265.35,202378,1743,0.0086
2024-11-11,email,newsletter,0.0,5419,359,0.0663
2024-11-11,seo,organic_brand,0.0,3665,775,0.2117
2024-11-11,influencer,seasonal_collab,557.3,473207,5547,0.0117
2024-11-12,google_ads,always_on_search,1666.26,125934,4078,0.0324
2024-11-12,facebook_ads,always_on_social,1542.36,227099,3550,0.0156
2024-11-12,email,newsletter,0.0,10857,333,0.0307
2024-11-12,seo,organic_brand,0.0,3165,451,0.1427
2024-11-12,influencer,seasonal_collab,472.26,388193,6115,0.0158
2024-11-13,google_ads,always_on_search,1068.63,101953,2304,0.0226
2024-11-13,facebook_ads,always_on_social,569.01,77371,1367,0.0177
2024-11-13,email,newsletter,0.0,8690,633,0.0729
2024-11-13,seo,organic_brand,0.0,4037,607,0.1504
2024-11-13,influencer,seasonal_collab,333.75,245591,3130,0.0127
2024-11-14,google_ads,always_on_search,1721.02,192954,6802,0.0353
2024-11-14,facebook_ads,always_on_social,1194.43,138756,1938,0.014
2024-11-14,email,newsletter,0.0,7565,489,0.0647
2024-11-14,seo,organic_brand,0.0,5677,1094,0.1928
2024-11-14,influencer,seasonal_collab,417.69,383262,8916,0.0233
2024-11-15,google_ads,always_on_search,1372.57,153286,4546,0.0297
2024-11-15,facebook_ads,always_on_social,1482.31,174248,3344,0.0192
2024-11-15,email,newsletter,0.0,8657,620,0.0717
2024-11-15,seo,organic_brand,0.0,5027,810,0.1613
2024-11-15,influencer,seasonal_collab,256.0,179359,3923,0.0219
2024-11-16,google_ads,always_on_search,1811.07,181051,5133,0.0284
2024-11-16,facebook_ads,always_on_social,629.8,86321,1142,0.0132
2024-11-16,email,newsletter,0.0,6990,458,0.0656
2024-11-16,seo,organic_brand,0.0,3221,655,0.2035
2024-11-16,influencer,seasonal_collab,647.4,404700,11245,0.0278
2024-11-17,google_ads,always_on_search,1533.95,143636,5145,0.0358
2024-11-17,facebook_ads,always_on_social,884.79,141874,1168,0.0082
2024-11-17,email,newsletter,0.0,6664,586,0.088
2024-11-17,seo,organic_brand,0.0,4798,802,0.1673
2024-11-17,influencer,seasonal_collab,306.69,284358,7192,0.0253
2024-11-18,google_ads,always_on_search,1373.77,153015,7032,0.046
2024-11-18,facebook_ads,always_on_social,885.19,96447,1509,0.0156
2024-11-18,email,newsletter,0.0,5684,501,0.0882
2024-11-18,seo,organic_brand,0.0,3011,414,0.1378
2024-11-18,influencer,seasonal_collab,730.44,399701,5190,0.013
2024-11-19,google_ads,always_on_search,1141.84,135672,3558,0.0262
2024-11-19,facebook_ads,always_on_social,875.62,125948,2332,0.0185
2024-11-19,email,newsletter,0.0,4896,281,0.0576
2024-11-19,seo,organic_brand,0.0,3293,474,0.1441
2024-11-19,influencer,seasonal_collab,326.31,152883,3328,0.0218
2024-11-20,google_ads,always_on_search,1765.53,134022,3664,0.0273
2024-11-20,facebook_ads,always_on_social,873.8,126363,1826,0.0145
2024-11-20,email,newsletter,0.0,6789,581,0.0857
2024-11-20,seo,organic_brand,0.0,5670,948,0.1672
2024-11-20,influencer,seasonal_collab,364.33,321846,7200,0.0224
2024-11-21,google_ads,always_on_search,1082.33,114873,2366,0.0206
2024-11-21,facebook_ads,always_on_social,1558.99,188690,2022,0.0107
2024-11-21,email,newsletter,0.0,8035,530,0.066
2024-11-21,seo,organic_brand,0.0,5094,620,0.1219
2024-11-21,influencer,seasonal_collab,738.14,485492,9059,0.0187
2024-11-22,google_ads,always_on_search,1338.85,144249,6343,0.044
2024-11-22,facebook_ads,always_on_social,726.0,101477,821,0.0081
2024-11-22,email,newsletter,0.0,6151,407,0.0662
2024-11-22,seo,organic_brand,0.0,4255,535,0.1258
2024-11-22,influencer,seasonal_collab,760.4,489863,7057,0.0144
2024-11-23,google_ads,always_on_search,1585.9,128751,3573,0.0278
2024-11-23,facebook_ads,always_on_social,966.27,144332,2213,0.0153
2024-11-23,email,newsletter,0.0,10622,509,0.0479
2024-11-23,seo,organic_brand,0.0,6204,1246,0.2009
2024-11-23,influencer,seasonal_collab,709.42,524542,13170,0.0251
2024-11-24,google_ads,always_on_search,1499.99,105481,3442,0.0326
2024-11-24,facebook_ads,always_on_social,1362.19,192193,2069,0.0108
2024-11-24,email,newsletter,0.0,7266,422,0.0581
2024-11-24,seo,organic_brand,0.0,5455,1173,0.2152
2024-11-24,influencer,seasonal_collab,400.33,262733,7683,0.0292
2024-11-25,google_ads,always_on_search,2043.4,230534,8775,0.0381
2024-11-25,facebook_ads,always_on_social,662.49,91821,1795,0.0196
2024-11-25,email,newsletter,0.0,6266,399,0.0637
2024-11-25,seo,organic_brand,0.0,3946,803,0.2036
2024-11-25,influencer,seasonal_collab,648.18,635119,13340,0.021
2024-11-26,google_ads,always_on_search,1641.42,131663,5065,0.0385
2024-11-26,facebook_ads,always_on_social,600.44,74438,1199,0.0161
2024-11-26,email,newsletter,0.0,9643,522,0.0542
2024-11-26,seo,organic_brand,0.0,5722,1014,0.1773
2024-11-26,influencer,seasonal_collab,366.23,200735,3283,0.0164
2024-11-27,google_ads,always_on_search,1982.05,183252,5109,0.0279
2024-11-27,facebook_ads,always_on_social,1039.58,185876,2862,0.0154
2024-11-27,email,newsletter,0.0,10352,873,0.0843
2024-11-27,seo,organic_brand,0.0,2922,410,0.1406
2024-11-27,influencer,seasonal_collab,650.09,319731,8042,0.0252
2024-11-28,google_ads,always_on_search,1234.8,111132,2721,0.0245
2024-11-28,facebook_ads,always_on_social,1300.83,183342,3061,0.0167
2024-11-28,email,newsletter,0.0,9565,534,0.0558
2024-11-28,seo,organic_brand,0.0,3812,563,0.1477
2024-11-28,influencer,seasonal_collab,726.2,640052,8538,0.0133
2024-11-29,google_ads,black_friday,1422.13,115584,3234,0.028
2024-11-29,facebook_ads,black_friday,1753.71,304422,6093,0.02
2024-11-29,email,black_friday,0.0,14150,1385,0.0979
2024-11-29,seo,organic_brand,0.0,5052,1045,0.207
2024-11-29,influencer,seasonal_collab,477.85,370424,9240,0.0249
2024-11-30,google_ads,always_on_search,2020.43,169326,7620,0.045
2024-11-30,facebook_ads,always_on_social,912.32,154172,1087,0.0071
2024-11-30,email,newsletter,0.0,4836,262,0.0544
2024-11-30,seo,organic_brand,0.0,3447,587,0.1705
2024-11-30,influencer,seasonal_collab,767.59,444484,12833,0.0289
2024-12-01,google_ads,always_on_search,1972.55,182255,6798,0.0373
2024-12-01,facebook_ads,always_on_social,721.49,121161,1880,0.0155
2024-12-01,email,newsletter,0.0,7110,493,0.0693
2024-12-01,seo,organic_brand,0.0,4649,1017,0.2188
2024-12-01,influencer,seasonal_collab,540.22,403071,7070,0.0175
2024-12-02,google_ads,black_friday,1703.92,165044,6842,0.0415
2024-12-02,facebook_ads,black_friday,1473.33,180806,1937,0.0107
2024-12-02,email,black_friday,0.0,13695,869,0.0635
2024-12-02,seo,organic_brand,0.0,7383,1584,0.2147
2024-12-02,influencer,seasonal_collab,617.31,498358,12242,0.0246
2024-12-03,google_ads,always_on_search,1993.69,164195,4721,0.0288
2024-12-03,facebook_ads,always_on_social,1079.84,169436,1115,0.0066
2024-12-03,email,newsletter,0.0,7054,313,0.0445
2024-12-03,seo,organic_brand,0.0,2923,501,0.1716
2024-12-03,influencer,seasonal_collab,480.74,349889,6443,0.0184
2024-12-04,google_ads,always_on_search,1536.76,178166,5203,0.0292
2024-12-04,facebook_ads,always_on_social,1204.24,124882,893,0.0072
2024-12-04,email,newsletter,0.0,10010,339,0.0339
2024-12-04,seo,organic_brand,0.0,4320,913,0.2114
2024-12-04,influencer,seasonal_collab,290.13,203368,4662,0.0229
2024-12-05,google_ads,always_on_search,1134.78,115227,4502,0.0391
2024-12-05,facebook_ads,always_on_social,928.83,97914,1609,0.0164
2024-12-05,email,newsletter,0.0,9210,329,0.0357
2024-12-05,seo,organic_brand,0.0,4708,861,0.1829
2024-12-05,influencer,seasonal_collab,577.09,265080,7689,0.029
2024-12-06,google_ads,always_on_search,1744.76,190351,4569,0.024
2024-12-06,facebook_ads,always_on_social,789.31,94941,854,0.009
2024-12-06,email,newsletter,0.0,6375,293,0.046
2024-12-06,seo,organic_brand,0.0,3218,636,0.1978
2024-12-06,influencer,seasonal_collab,389.52,367943,8815,0.024
2024-12-07,google_ads,always_on_search,2060.44,231921,11334,0.0489
2024-12-07,facebook_ads,always_on_social,671.49,94872,1172,0.0124
2024-12-07,email,newsletter,0.0,7699,689,0.0895
2024-12-07,seo,organic_brand,0.0,5317,1002,0.1885
2024-12-07,influencer,seasonal_collab,359.31,272991,5318,0.0195
2024-12-08,google_ads,always_on_search,1229.78,117440,4428,0.0377
2024-12-08,facebook_ads,always_on_social,1022.0,108297,1268,0.0117
2024-12-08,email,newsletter,0.0,8386,619,0.0739
2024-12-08,seo,organic_brand,0.0,3849,515,0.134
2024-12-08,influencer,seasonal_collab,545.96,418997,7379,0.0176
2024-12-09,google_ads,always_on_search,1637.32,185372,8733,0.0471
2024-12-09,facebook_ads,always_on_social,1279.36,147195,1661,0.0113
2024-12-09,email,newsletter,0.0,10282,379,0.0369
2024-12-09,seo,organic_brand,0.0,3066,466,0.1523
2024-12-09,influencer,seasonal_collab,655.99,427010,8376,0.0196
2024-12-10,google_ads,always_on_search,2273.02,238757,8662,0.0363
2024-12-10,facebook_ads,always_on_social,687.83,87527,760,0.0087
2024-12-10,email,newsletter,0.0,7931,281,0.0355
2024-12-10,seo,organic_brand,0.0,7396,1321,0.1787
2024-12-10,influencer,seasonal_collab,403.76,347585,8571,0.0247
2024-12-11,google_ads,always_on_search,2071.52,180163,6528,0.0362
2024-12-11,facebook_ads,always_on_social,1128.39,188165,3296,0.0175
2024-12-11,email,newsletter,0.0,7113,469,0.066
2024-12-11,seo,organic_brand,0.0,5567,1061,0.1907
2024-12-11,influencer,seasonal_collab,653.08,484345,13203,0.0273
2024-12-12,google_ads,always_on_search,2261.69,250965,10800,0.043
2024-12-12,facebook_ads,always_on_social,1284.96,225348,2090,0.0093
2024-12-12,email,newsletter,0.0,12103,528,0.0437
2024-12-12,seo,organic_brand,0.0,6933,1351,0.1949
